date,state,,cases,deaths
4/5/2022,Vermont,,117309,620
4/5/2022,Wyoming,,156264,1796
4/6/2022,Alabama,,1296357,19374
4/6/2022,Massachusetts,,1706160,20134
4/6/2022,Mississippi,,795408,12410
4/6/2022,Rhode Island,,362635,3524
4/6/2022,Vermont,,117529,620
4/6/2022,Wyoming,,156264,1796
4/7/2022,Alabama,,1296558,19374
4/7/2022,Massachusetts,,1708136,20141
4/7/2022,Mississippi,,795613,12410
4/7/2022,Rhode Island,,363033,3524
4/7/2022,Vermont,,117742,620
4/7/2022,Wyoming,,156264,1796
4/8/2022,Alabama,,1296730,19376
4/8/2022,Massachusetts,,1709900,20143
4/8/2022,Mississippi,,795824,12413
4/8/2022,Rhode Island,,363372,3525
4/8/2022,Vermont,,117991,620
4/8/2022,Wyoming,,156281,1796
4/9/2022,Alabama,,1296730,19376
4/9/2022,Massachusetts,,1709900,20143
4/9/2022,Mississippi,,795824,12413
4/9/2022,Rhode Island,,363372,3525
4/9/2022,Vermont,,117991,620
4/9/2022,Wyoming,,156281,1796
4/10/2022,Alabama,,1296730,19376
4/10/2022,Massachusetts,,1709900,20143
4/10/2022,Mississippi,,795824,12413
4/10/2022,Rhode Island,,363372,3525
4/10/2022,Vermont,,117991,620
4/10/2022,Wyoming,,156281,1796
4/11/2022,Alabama,,1297091,19379
4/11/2022,Massachusetts,,1714167,20154
4/11/2022,Mississippi,,795824,12413
4/11/2022,Rhode Island,,364184,3527
4/11/2022,Vermont,,118520,623
4/11/2022,Wyoming,,156281,1796
4/12/2022,Alabama,,1297305,19417
4/12/2022,Massachusetts,,1716149,20166
4/12/2022,Mississippi,,796023,12414
4/12/2022,Rhode Island,,364648,3527
4/12/2022,Vermont,,118683,623
4/12/2022,Wyoming,,156258,1801
4/13/2022,Alabama,,1297461,19441
4/13/2022,Massachusetts,,1718387,20167
4/13/2022,Mississippi,,796139,12420
4/13/2022,Rhode Island,,365009,3527
4/13/2022,Vermont,,118993,623
4/13/2022,Wyoming,,156258,1801
4/14/2022,Alabama,,1297649,19475
4/14/2022,Massachusetts,,1721642,20169
4/14/2022,Mississippi,,796262,12421
4/14/2022,Rhode Island,,365548,3527
4/14/2022,Vermont,,119339,623
4/14/2022,Wyoming,,156258,1801
4/15/2022,Alabama,,1297869,19502
4/15/2022,Massachusetts,,1724369,20176
4/15/2022,Mississippi,,796348,12422
4/15/2022,Rhode Island,,365880,3527
4/15/2022,Vermont,,119613,623
4/15/2022,Wyoming,,156258,1801
4/16/2022,Alabama,,1297869,19502
4/16/2022,Massachusetts,,1724369,20176
4/16/2022,Mississippi,,796348,12422
4/16/2022,Rhode Island,,365880,3527
4/16/2022,Vermont,,119613,623
4/16/2022,Wyoming,,156258,1801
4/17/2022,Alabama,,1297869,19502
4/17/2022,Massachusetts,,1724369,20176
4/17/2022,Mississippi,,796348,12422
4/17/2022,Rhode Island,,365880,3527
4/17/2022,Vermont,,119613,623
4/17/2022,Wyoming,,156258,1801
4/18/2022,Alabama,,1297869,19502
4/18/2022,Massachusetts,,1724369,20176
4/18/2022,Mississippi,,796496,12424
4/18/2022,Rhode Island,,366740,3529
4/18/2022,Vermont,,120352,623
4/18/2022,Wyoming,,156258,1801
4/19/2022,Alabama,,1298473,19513
4/19/2022,Massachusetts,,1731170,20181
4/19/2022,Mississippi,,796546,12429
4/19/2022,Rhode Island,,367095,3532
4/19/2022,Vermont,,120503,626
4/19/2022,Wyoming,,156392,1807
4/20/2022,Alabama,,1298626,19524
4/20/2022,Massachusetts,,1733156,20208
4/20/2022,Mississippi,,796645,12432
4/20/2022,Rhode Island,,367413,3532
4/20/2022,Vermont,,120847,626
4/20/2022,Wyoming,,156392,1807
4/21/2022,Alabama,,1298880,19529
4/21/2022,Massachusetts,,1735758,20219
4/21/2022,Mississippi,,796740,12432
4/21/2022,Rhode Island,,367902,3532
4/21/2022,Vermont,,121193,626
4/21/2022,Wyoming,,156392,1807
4/22/2022,Alabama,,1299137,19541
4/22/2022,Massachusetts,,1738231,20222
4/22/2022,Mississippi,,796840,12436
4/22/2022,Rhode Island,,368246,3532
4/22/2022,Vermont,,121534,629
4/22/2022,Wyoming,,156392,1807
4/23/2022,Alabama,,1299137,19541
4/23/2022,Massachusetts,,1738231,20222
4/23/2022,Mississippi,,796840,12436
4/23/2022,Rhode Island,,368246,3532
4/23/2022,Vermont,,121534,629
4/23/2022,Wyoming,,156392,1807
4/24/2022,Alabama,,1299137,19541
4/24/2022,Massachusetts,,1738231,20222
4/24/2022,Mississippi,,796840,12436
4/24/2022,Rhode Island,,368246,3532
4/24/2022,Vermont,,121534,629
4/24/2022,Wyoming,,156392,1807
4/25/2022,Alabama,,1299816,19545
4/25/2022,Massachusetts,,1743980,20237
4/25/2022,Mississippi,,796840,12436
4/25/2022,Rhode Island,,369234,3535
4/25/2022,Vermont,,122341,629
4/25/2022,Wyoming,,156392,1807
4/26/2022,Alabama,,1300076,19545
4/26/2022,Massachusetts,,1746596,20238
4/26/2022,Mississippi,,797161,12436
4/26/2022,Rhode Island,,369723,3538
4/26/2022,Vermont,,122341,629
4/26/2022,Wyoming,,156550,1812
4/27/2022,Alabama,,1300278,19559
4/27/2022,Massachusetts,,1749776,20247
4/27/2022,Mississippi,,797249,12439
4/27/2022,Rhode Island,,370262,3538
4/27/2022,Vermont,,123062,630
4/27/2022,Wyoming,,156550,1812
4/28/2022,Alabama,,1300511,19561
4/28/2022,Massachusetts,,1753520,20257
4/28/2022,Mississippi,,797413,12443
4/28/2022,Rhode Island,,370920,3538
4/28/2022,Vermont,,123455,634
4/28/2022,Wyoming,,156550,1812
4/29/2022,Alabama,,1300733,19567
4/29/2022,Massachusetts,,1757103,20263
4/29/2022,Mississippi,,797575,12444
4/29/2022,Rhode Island,,371629,3540
4/29/2022,Vermont,,123842,637
4/29/2022,Wyoming,,156550,1812
4/30/2022,Alabama,,1300733,19567
4/30/2022,Massachusetts,,1757103,20263
4/30/2022,Mississippi,,797575,12444
4/30/2022,Rhode Island,,371629,3540
4/30/2022,Vermont,,123842,637
4/30/2022,Wyoming,,156550,1812
5/1/2022,Alabama,,1300733,19567
5/1/2022,Massachusetts,,1757103,20263
5/1/2022,Mississippi,,797575,12444
5/1/2022,Rhode Island,,371629,3540
5/1/2022,Vermont,,123842,637
5/1/2022,Wyoming,,156550,1812
5/2/2022,Alabama,,1301171,19570
5/2/2022,Massachusetts,,1763854,20280
5/2/2022,Mississippi,,797922,12446
5/2/2022,Rhode Island,,372866,3540
5/2/2022,Vermont,,124523,639
5/2/2022,Wyoming,,156550,1812
5/3/2022,Alabama,,1301463,19585
5/3/2022,Massachusetts,,1766821,20292
5/3/2022,Mississippi,,798065,12450
5/3/2022,Rhode Island,,373437,3541
5/3/2022,Vermont,,124830,639
5/3/2022,Wyoming,,156745,1814
5/4/2022,Alabama,,1301805,19590
5/4/2022,Massachusetts,,1770301,20303
5/4/2022,Mississippi,,798283,12450
5/4/2022,Rhode Island,,374181,3541
5/4/2022,Vermont,,125347,639
5/4/2022,Wyoming,,156745,1814
5/5/2022,Alabama,,1302155,19593
5/5/2022,Massachusetts,,1775311,20316
5/5/2022,Mississippi,,798467,12451
5/5/2022,Rhode Island,,375119,3542
5/5/2022,Vermont,,125699,642
5/5/2022,Wyoming,,156745,1814
5/6/2022,Alabama,,1302397,19601
5/6/2022,Massachusetts,,1779829,20334
5/6/2022,Mississippi,,798721,12454
5/6/2022,Rhode Island,,375897,3544
5/6/2022,Vermont,,126099,642
5/6/2022,Wyoming,,156745,1814
5/7/2022,Alabama,,1302397,19601
5/7/2022,Massachusetts,,1779829,20334
5/7/2022,Mississippi,,798721,12454
5/7/2022,Rhode Island,,375897,3544
5/7/2022,Vermont,,126099,642
5/7/2022,Wyoming,,156745,1814
5/8/2022,Alabama,,1302397,19601
5/8/2022,Massachusetts,,1779829,20334
5/8/2022,Mississippi,,798721,12454
5/8/2022,Rhode Island,,375897,3544
5/8/2022,Vermont,,126099,642
5/8/2022,Wyoming,,156745,1814
5/9/2022,Alabama,,1302945,19601
5/9/2022,Massachusetts,,1789116,20335
5/9/2022,Mississippi,,799608,12454
5/9/2022,Rhode Island,,377576,3546
5/9/2022,Vermont,,126937,644
5/9/2022,Wyoming,,156745,1814
5/10/2022,Alabama,,1303441,19606
5/10/2022,Massachusetts,,1792722,20357
5/10/2022,Mississippi,,799875,12456
5/10/2022,Rhode Island,,378424,3547
5/10/2022,Vermont,,127189,648
5/10/2022,Wyoming,,157031,1817
5/11/2022,Alabama,,1303835,19606
5/11/2022,Massachusetts,,1797308,20365
5/11/2022,Mississippi,,800241,12456
5/11/2022,Rhode Island,,379414,3548
5/11/2022,Vermont,,127457,648
5/11/2022,Wyoming,,157031,1817
5/12/2022,Alabama,,1304291,19623
5/12/2022,Massachusetts,,1803831,20383
5/12/2022,Mississippi,,800826,12457
5/12/2022,Rhode Island,,380384,3548
5/12/2022,Vermont,,128058,648
5/12/2022,Wyoming,,157031,1817
5/13/2022,Alabama,,1304710,19628
5/13/2022,Massachusetts,,1809309,20393
5/13/2022,Mississippi,,801527,12457
5/13/2022,Rhode Island,,381271,3552
5/13/2022,Vermont,,128471,648
5/13/2022,Wyoming,,157031,1817
5/14/2022,Alabama,,1304710,19628
5/14/2022,Massachusetts,,1809309,20393
5/14/2022,Mississippi,,801527,12457
5/14/2022,Rhode Island,,381271,3552
5/14/2022,Vermont,,128471,648
5/14/2022,Wyoming,,157031,1817
5/15/2022,Alabama,,1304710,19628
5/15/2022,Massachusetts,,1809309,20393
5/15/2022,Mississippi,,801527,12457
5/15/2022,Rhode Island,,381271,3552
5/15/2022,Vermont,,128471,648
5/15/2022,Wyoming,,157031,1817
5/16/2022,Alabama,,1305665,19631
5/16/2022,Massachusetts,,1821071,20409
5/16/2022,Mississippi,,802482,12460
5/16/2022,Rhode Island,,383209,3554
5/16/2022,Vermont,,129252,652
5/16/2022,Wyoming,,157031,1817
5/17/2022,Alabama,,1306116,19633
5/17/2022,Massachusetts,,1825247,20441
5/17/2022,Mississippi,,802794,12461
5/17/2022,Rhode Island,,384187,3559
5/17/2022,Vermont,,129464,654
5/17/2022,Wyoming,,157409,1820
5/18/2022,Alabama,,1306662,19633
5/18/2022,Massachusetts,,1830028,20453
5/18/2022,Mississippi,,803311,12461
5/18/2022,Rhode Island,,385153,3561
5/18/2022,Vermont,,129854,654
5/18/2022,Wyoming,,157409,1820
5/19/2022,Alabama,,1307291,19641
5/19/2022,Massachusetts,,1835665,20468
5/19/2022,Mississippi,,803763,12462
5/19/2022,Rhode Island,,386196,3561
5/19/2022,Vermont,,129854,654
5/19/2022,Wyoming,,157409,1820
5/20/2022,Alabama,,1307883,19645
5/20/2022,Massachusetts,,1840292,20478
5/20/2022,Mississippi,,804123,12465
5/20/2022,Rhode Island,,387083,3562
5/20/2022,Vermont,,129854,654
5/20/2022,Wyoming,,157409,1820
5/21/2022,Alabama,,1307883,19645
5/21/2022,Massachusetts,,1840292,20478
5/21/2022,Mississippi,,804123,12465
5/21/2022,Rhode Island,,387083,3562
5/21/2022,Vermont,,129854,654
5/21/2022,Wyoming,,157409,1820
5/22/2022,Alabama,,1307883,19645
5/22/2022,Massachusetts,,1840292,20478
5/22/2022,Mississippi,,804123,12465
5/22/2022,Rhode Island,,387083,3562
5/22/2022,Vermont,,129854,654
5/22/2022,Wyoming,,157409,1820
5/23/2022,Alabama,,1309185,19649
5/23/2022,Massachusetts,,1848655,20494
5/23/2022,Mississippi,,805040,12465
5/23/2022,Rhode Island,,388586,3562
5/23/2022,Vermont,,129854,654
5/23/2022,Wyoming,,157409,1820
5/24/2022,Alabama,,1309743,19650
5/24/2022,Massachusetts,,1851791,20533
5/24/2022,Mississippi,,805295,12465
5/24/2022,Rhode Island,,389305,3565
5/24/2022,Vermont,,129854,654
5/24/2022,Wyoming,,157861,1820
5/25/2022,Alabama,,1310513,19651
5/25/2022,Massachusetts,,1855500,20544
5/25/2022,Mississippi,,805800,12466
5/25/2022,Rhode Island,,389901,3565
5/25/2022,Vermont,,129854,654
5/25/2022,Wyoming,,157861,1820
5/26/2022,Alabama,,1311381,19651
5/26/2022,Massachusetts,,1859460,20561
5/26/2022,Mississippi,,806305,12466
5/26/2022,Rhode Island,,390639,3569
5/26/2022,Vermont,,131460,661
5/26/2022,Wyoming,,157861,1820
5/27/2022,Alabama,,1312437,19658
5/27/2022,Massachusetts,,1863077,20574
5/27/2022,Mississippi,,806838,12466
5/27/2022,Rhode Island,,391275,3577
5/27/2022,Vermont,,131460,661
5/27/2022,Wyoming,,157861,1820
5/28/2022,Alabama,,1312437,19658
5/28/2022,Massachusetts,,1863077,20574
5/28/2022,Mississippi,,806838,12466
5/28/2022,Rhode Island,,391275,3577
5/28/2022,Vermont,,131460,661
5/28/2022,Wyoming,,157861,1820
5/29/2022,Alabama,,1312437,19658
5/29/2022,Massachusetts,,1863077,20574
5/29/2022,Mississippi,,806838,12466
5/29/2022,Rhode Island,,391275,3577
5/29/2022,Vermont,,131460,661
5/29/2022,Wyoming,,157861,1820
5/30/2022,Alabama,,1312437,19658
5/30/2022,Massachusetts,,1863077,20574
5/30/2022,Mississippi,,806838,12466
5/30/2022,Rhode Island,,391275,3577
5/30/2022,Vermont,,131460,661
5/30/2022,Wyoming,,157861,1820
5/31/2022,Alabama,,1314963,19664
5/31/2022,Massachusetts,,1870836,20594
5/31/2022,Mississippi,,808338,12467
5/31/2022,Rhode Island,,392790,3579
5/31/2022,Vermont,,131460,661
5/31/2022,Wyoming,,158472,1820
6/1/2022,Alabama,,1315934,19664
6/1/2022,Massachusetts,,1873034,20627
6/1/2022,Mississippi,,808888,12470
6/1/2022,Rhode Island,,393415,3579
6/1/2022,Vermont,,132676,670
6/1/2022,Wyoming,,158472,1820
6/2/2022,Alabama,,1317029,19664
6/2/2022,Massachusetts,,1876130,20651
6/2/2022,Mississippi,,809810,12470
6/2/2022,Rhode Island,,393888,3580
6/2/2022,Vermont,,132676,670
6/2/2022,Wyoming,,158472,1820
6/3/2022,Alabama,,1317029,19664
6/3/2022,Massachusetts,,1879517,20663
6/3/2022,Mississippi,,810484,12470
6/3/2022,Rhode Island,,394573,3583
6/3/2022,Vermont,,132676,670
6/3/2022,Wyoming,,158472,1820
6/4/2022,Alabama,,1317029,19664
6/4/2022,Massachusetts,,1879517,20663
6/4/2022,Mississippi,,810484,12470
6/4/2022,Rhode Island,,394573,3583
6/4/2022,Vermont,,132676,670
6/4/2022,Wyoming,,158472,1820
6/5/2022,Alabama,,1317029,19664
6/5/2022,Massachusetts,,1879517,20663
6/5/2022,Mississippi,,810484,12470
6/5/2022,Rhode Island,,394573,3583
6/5/2022,Vermont,,132676,670
6/5/2022,Wyoming,,158472,1820
6/6/2022,Alabama,,1320708,19676
6/6/2022,Massachusetts,,1885034,20670
6/6/2022,Mississippi,,811833,12471
6/6/2022,Rhode Island,,395410,3583
6/6/2022,Vermont,,132676,670
6/6/2022,Wyoming,,158472,1820
6/7/2022,Alabama,,1321892,19676
6/7/2022,Massachusetts,,1887424,20692
6/7/2022,Mississippi,,812502,12477
6/7/2022,Rhode Island,,395945,3584
6/7/2022,Vermont,,132676,670
6/7/2022,Wyoming,,159707,1824
6/8/2022,Alabama,,1322957,19676
6/8/2022,Massachusetts,,1889548,20709
6/8/2022,Mississippi,,813350,12479
6/8/2022,Rhode Island,,396329,3584
6/8/2022,Vermont,,133669,673
6/8/2022,Wyoming,,159707,1824
6/9/2022,Alabama,,1324178,19684
6/9/2022,Massachusetts,,1891798,20726
6/9/2022,Mississippi,,814154,12479
6/9/2022,Rhode Island,,396773,3584
6/9/2022,Vermont,,133669,673
6/9/2022,Wyoming,,159707,1824
6/10/2022,Alabama,,1325361,19692
6/10/2022,Massachusetts,,1894169,20735
6/10/2022,Mississippi,,814979,12480
6/10/2022,Rhode Island,,397187,3590
6/10/2022,Vermont,,133669,673
6/10/2022,Wyoming,,159707,1824
6/11/2022,Alabama,,1325361,19692
6/11/2022,Massachusetts,,1894169,20735
6/11/2022,Mississippi,,814979,12480
6/11/2022,Rhode Island,,397187,3590
6/11/2022,Vermont,,133669,673
6/11/2022,Wyoming,,159707,1824
6/12/2022,Alabama,,1325361,19692
6/12/2022,Massachusetts,,1894169,20735
6/12/2022,Mississippi,,814979,12480
6/12/2022,Rhode Island,,397187,3590
6/12/2022,Vermont,,133669,673
6/12/2022,Wyoming,,159707,1824
6/13/2022,Alabama,,1328321,19695
6/13/2022,Massachusetts,,1898495,20763
6/13/2022,Mississippi,,816572,12481
6/13/2022,Rhode Island,,397758,3591
6/13/2022,Vermont,,133669,673
6/13/2022,Wyoming,,159707,1824
6/14/2022,Alabama,,1329827,19695
6/14/2022,Massachusetts,,1900376,20789
6/14/2022,Mississippi,,817450,12489
6/14/2022,Rhode Island,,398242,3594
6/14/2022,Vermont,,133669,673
6/14/2022,Wyoming,,162160,1824
6/15/2022,Alabama,,1331452,19696
6/15/2022,Massachusetts,,1902067,20800
6/15/2022,Mississippi,,818550,12489
6/15/2022,Rhode Island,,398622,3595
6/15/2022,Vermont,,134415,679
6/15/2022,Wyoming,,162160,1824
6/16/2022,Alabama,,1333137,19696
6/16/2022,Massachusetts,,1903932,20809
6/16/2022,Mississippi,,819503,12489
6/16/2022,Rhode Island,,398981,3596
6/16/2022,Vermont,,134415,679
6/16/2022,Wyoming,,162160,1824
6/17/2022,Alabama,,1334981,19696
6/17/2022,Massachusetts,,1905719,20818
6/17/2022,Mississippi,,820659,12492
6/17/2022,Rhode Island,,399282,3596
6/17/2022,Vermont,,134415,679
6/17/2022,Wyoming,,162160,1824
6/18/2022,Alabama,,1334981,19696
6/18/2022,Massachusetts,,1905719,20818
6/18/2022,Mississippi,,820659,12492
6/18/2022,Rhode Island,,399282,3596
6/18/2022,Vermont,,134415,679
6/18/2022,Wyoming,,162160,1824
6/19/2022,Alabama,,1334981,19696
6/19/2022,Massachusetts,,1905719,20818
6/19/2022,Mississippi,,820659,12492
6/19/2022,Rhode Island,,399282,3596
6/19/2022,Vermont,,134415,679
6/19/2022,Wyoming,,162160,1824
6/20/2022,Alabama,,1338177,19697
6/20/2022,Massachusetts,,1905719,20818
6/20/2022,Mississippi,,820659,12492
6/20/2022,Rhode Island,,399860,3599
6/20/2022,Vermont,,134415,679
6/20/2022,Wyoming,,162160,1824
6/21/2022,Alabama,,1340110,19697
6/21/2022,Massachusetts,,1910108,20835
6/21/2022,Mississippi,,824121,12495
6/21/2022,Rhode Island,,400168,3601
6/21/2022,Vermont,,134415,679
6/21/2022,Wyoming,,163340,1829
6/22/2022,Alabama,,1342150,19722
6/22/2022,Massachusetts,,1912004,20874
6/22/2022,Mississippi,,825440,12502
6/22/2022,Rhode Island,,400454,3603
6/22/2022,Vermont,,135030,682
6/22/2022,Wyoming,,163340,1829
6/23/2022,Alabama,,1344233,19723
6/23/2022,Massachusetts,,1913838,20881
6/23/2022,Mississippi,,827012,12505
6/23/2022,Rhode Island,,400834,3605
6/23/2022,Vermont,,135030,682
6/23/2022,Wyoming,,163340,1829
6/24/2022,Alabama,,1346268,19729
6/24/2022,Massachusetts,,1915764,20891
6/24/2022,Mississippi,,828389,12507
6/24/2022,Rhode Island,,401108,3605
6/24/2022,Vermont,,135030,682
6/24/2022,Wyoming,,163340,1829
6/25/2022,Alabama,,1346268,19729
6/25/2022,Massachusetts,,1915764,20891
6/25/2022,Mississippi,,828389,12507
6/25/2022,Rhode Island,,401108,3605
6/25/2022,Vermont,,135030,682
6/25/2022,Wyoming,,163340,1829
6/26/2022,Alabama,,1346268,19729
6/26/2022,Massachusetts,,1915764,20891
6/26/2022,Mississippi,,828389,12507
6/26/2022,Rhode Island,,401108,3605
6/26/2022,Vermont,,135030,682
6/26/2022,Wyoming,,163340,1829
6/27/2022,Alabama,,1350735,19734
6/27/2022,Massachusetts,,1919453,20901
6/27/2022,Mississippi,,831066,12512
6/27/2022,Rhode Island,,401688,3606
6/27/2022,Vermont,,135030,682
6/27/2022,Wyoming,,163340,1829
6/28/2022,Alabama,,1352915,19739
6/28/2022,Massachusetts,,1920969,20910
6/28/2022,Mississippi,,832212,12516
6/28/2022,Rhode Island,,402024,3609
6/28/2022,Vermont,,135030,682
6/28/2022,Wyoming,,164456,1834
6/29/2022,Alabama,,1355340,19740
6/29/2022,Massachusetts,,1922647,20935
6/29/2022,Mississippi,,832212,12516
6/29/2022,Rhode Island,,402371,3609
6/29/2022,Vermont,,135668,683
6/29/2022,Wyoming,,164456,1834
6/30/2022,Alabama,,1357266,19755
6/30/2022,Massachusetts,,1924702,20944
6/30/2022,Mississippi,,835120,12525
6/30/2022,Rhode Island,,402769,3609
6/30/2022,Vermont,,135668,683
6/30/2022,Wyoming,,164456,1834
7/1/2022,Alabama,,1359051,19759
7/1/2022,Massachusetts,,1926543,20953
7/1/2022,Mississippi,,836757,12526
7/1/2022,Rhode Island,,403052,3611
7/1/2022,Vermont,,135668,683
7/1/2022,Wyoming,,164456,1834
7/2/2022,Alabama,,1359051,19759
7/2/2022,Massachusetts,,1926543,20953
7/2/2022,Mississippi,,836757,12526
7/2/2022,Rhode Island,,403052,3611
7/2/2022,Vermont,,135668,683
7/2/2022,Wyoming,,164456,1834
7/3/2022,Alabama,,1359051,19759
7/3/2022,Massachusetts,,1926543,20953
7/3/2022,Mississippi,,836757,12526
7/3/2022,Rhode Island,,403052,3611
7/3/2022,Vermont,,135668,683
7/3/2022,Wyoming,,164456,1834
7/4/2022,Alabama,,1362388,19766
7/4/2022,Massachusetts,,1926543,20953
7/4/2022,Mississippi,,836757,12526
7/4/2022,Rhode Island,,403052,3611
7/4/2022,Vermont,,135668,683
7/4/2022,Wyoming,,164456,1834
7/5/2022,Alabama,,1363194,19766
7/5/2022,Massachusetts,,1931029,20970
7/5/2022,Mississippi,,839997,12527
7/5/2022,Rhode Island,,403677,3611
7/5/2022,Vermont,,135668,683
7/5/2022,Wyoming,,165619,1834
7/6/2022,Alabama,,1367570,19766
7/6/2022,Massachusetts,,1932346,20996
7/6/2022,Mississippi,,841347,12543
7/6/2022,Rhode Island,,403956,3613
7/6/2022,Vermont,,136145,687
7/6/2022,Wyoming,,165619,1834
7/7/2022,Alabama,,1370792,19781
7/7/2022,Massachusetts,,1934384,21014
7/7/2022,Mississippi,,843191,12543
7/7/2022,Rhode Island,,404204,3613
7/7/2022,Vermont,,136145,687
7/7/2022,Wyoming,,165619,1834
7/8/2022,Alabama,,1373684,19786
7/8/2022,Massachusetts,,1936447,21035
7/8/2022,Mississippi,,845205,12545
7/8/2022,Rhode Island,,404604,3615
7/8/2022,Vermont,,136145,687
7/8/2022,Wyoming,,165619,1834
7/9/2022,Alabama,,1373684,19786
7/9/2022,Massachusetts,,1936447,21035
7/9/2022,Mississippi,,845205,12545
7/9/2022,Rhode Island,,404604,3615
7/9/2022,Vermont,,136145,687
7/9/2022,Wyoming,,165619,1834
7/10/2022,Alabama,,1373684,19786
7/10/2022,Massachusetts,,1936447,21035
7/10/2022,Mississippi,,845205,12545
7/10/2022,Rhode Island,,404604,3615
7/10/2022,Vermont,,136145,687
7/10/2022,Wyoming,,165619,1834
7/11/2022,Alabama,,1378259,19795
7/11/2022,Massachusetts,,1936447,21035
7/11/2022,Mississippi,,848886,12546
7/11/2022,Rhode Island,,404604,3615
7/11/2022,Vermont,,136145,687
7/11/2022,Wyoming,,165619,1834
7/12/2022,Alabama,,1382137,19804
7/12/2022,Massachusetts,,1936447,21035
7/12/2022,Mississippi,,850618,12560
7/12/2022,Rhode Island,,405589,3618
7/12/2022,Vermont,,136145,687
7/12/2022,Wyoming,,167386,1845
7/13/2022,Alabama,,1384836,19812
7/13/2022,Massachusetts,,1936447,21035
7/13/2022,Mississippi,,852423,12560
7/13/2022,Rhode Island,,405974,3619
7/13/2022,Vermont,,136695,688
7/13/2022,Wyoming,,167386,1845
7/14/2022,Alabama,,1387729,19821
7/14/2022,Massachusetts,,1944319,21068
7/14/2022,Mississippi,,854450,12563
7/14/2022,Rhode Island,,406321,3621
7/14/2022,Vermont,,136695,688
7/14/2022,Wyoming,,167386,1845
7/15/2022,Alabama,,1390333,19822
7/15/2022,Massachusetts,,1944319,21068
7/15/2022,Mississippi,,856061,12568
7/15/2022,Rhode Island,,406668,3621
7/15/2022,Vermont,,136695,688
7/15/2022,Wyoming,,167386,1845
7/16/2022,Alabama,,1390333,19822
7/16/2022,Massachusetts,,1944319,21068
7/16/2022,Mississippi,,856061,12568
7/16/2022,Rhode Island,,406668,3621
7/16/2022,Vermont,,136695,688
7/16/2022,Wyoming,,167386,1845
7/17/2022,Alabama,,1390333,19822
7/17/2022,Massachusetts,,1944319,21068
7/17/2022,Mississippi,,856061,12568
7/17/2022,Rhode Island,,406668,3621
7/17/2022,Vermont,,136695,688
7/17/2022,Wyoming,,167386,1845
7/18/2022,Alabama,,1396285,19828
7/18/2022,Massachusetts,,1944319,21068
7/18/2022,Mississippi,,859352,12600
7/18/2022,Rhode Island,,407309,3623
7/18/2022,Vermont,,136695,688
7/18/2022,Wyoming,,167386,1845
7/19/2022,Alabama,,1398986,19836
7/19/2022,Massachusetts,,1944319,21068
7/19/2022,Mississippi,,860767,12576
7/19/2022,Rhode Island,,407575,3623
7/19/2022,Vermont,,136695,688
7/19/2022,Wyoming,,168678,1850
7/20/2022,Alabama,,1401893,19852
7/20/2022,Massachusetts,,1944319,21068
7/20/2022,Mississippi,,862528,12589
7/20/2022,Rhode Island,,407886,3624
7/20/2022,Vermont,,137264,689
7/20/2022,Wyoming,,168678,1850
7/21/2022,Alabama,,1404810,19859
7/21/2022,Massachusetts,,1955844,21127
7/21/2022,Mississippi,,864529,12589
7/21/2022,Rhode Island,,408203,3625
7/21/2022,Vermont,,137264,689
7/21/2022,Wyoming,,168678,1850
7/22/2022,Alabama,,1407699,19872
7/22/2022,Massachusetts,,1955844,21127
7/22/2022,Mississippi,,866040,12603
7/22/2022,Rhode Island,,408532,3626
7/22/2022,Vermont,,137264,689
7/22/2022,Wyoming,,168678,1850
7/23/2022,Alabama,,1407699,19872
7/23/2022,Massachusetts,,1955844,21127
7/23/2022,Mississippi,,866040,12603
7/23/2022,Rhode Island,,408532,3626
7/23/2022,Vermont,,137264,689
7/23/2022,Wyoming,,168678,1850
7/24/2022,Alabama,,1407699,19872
7/24/2022,Massachusetts,,1955844,21127
7/24/2022,Mississippi,,866040,12603
7/24/2022,Rhode Island,,408532,3626
7/24/2022,Vermont,,137264,689
7/24/2022,Wyoming,,168678,1850
7/25/2022,Alabama,,1413426,19888
7/25/2022,Massachusetts,,1955844,21127
7/25/2022,Mississippi,,869466,12604
7/25/2022,Rhode Island,,409171,3627
7/25/2022,Vermont,,137264,689
7/25/2022,Wyoming,,168678,1850
7/26/2022,Alabama,,1416310,19889
7/26/2022,Massachusetts,,1955844,21127
7/26/2022,Mississippi,,870560,12609
7/26/2022,Rhode Island,,409452,3628
7/26/2022,Vermont,,137264,689
7/26/2022,Wyoming,,170031,1856
7/27/2022,Alabama,,1419075,19890
7/27/2022,Massachusetts,,1955844,21127
7/27/2022,Mississippi,,872265,12629
7/27/2022,Rhode Island,,409731,3630
7/27/2022,Vermont,,137649,693
7/27/2022,Wyoming,,170031,1856
7/28/2022,Alabama,,1421760,19890
7/28/2022,Massachusetts,,1966919,21176
7/28/2022,Mississippi,,873857,12630
7/28/2022,Rhode Island,,410066,3630
7/28/2022,Vermont,,137649,693
7/28/2022,Wyoming,,170031,1856
7/29/2022,Alabama,,1424411,19891
7/29/2022,Massachusetts,,1966919,21176
7/29/2022,Mississippi,,875132,12648
7/29/2022,Rhode Island,,410399,3630
7/29/2022,Vermont,,137649,693
7/29/2022,Wyoming,,170031,1856
7/30/2022,Alabama,,1424411,19891
